,Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
1545,393,527401160,90,4,60.0,9000,2,2,3,1,2,5,2,8,5,5,4,2,5,5,1974,1974,2,1,1,2,3,0.0,TA,TA,1,Gd,TA,5,Unf,0.0,Unf,0.0,896.0,896.0,5,TA,1,3,896,896,0,1792,0.0,0.0,2,2,4,2,TA,8,3,0,N/A,1,0.0,N/A,0.0,0.0,N/A,N/A,1,32,45,0,0,0,0,N/A,2,1,0,9,2009,3,136000
1546,2405,528180080,120,4,48.0,5911,2,2,3,1,2,3,2,23,5,5,2,1,9,5,2005,2005,1,1,9,8,5,278.0,Ex,TA,6,Ex,TA,5,GLQ,472.0,Unf,0.0,1088.0,1560.0,5,Ex,1,3,1565,0,0,1565,1.0,0.0,2,0,2,1,Ex,6,3,1,Gd,6,2005.0,RFn,2.0,556.0,TA,TA,1,196,56,0,0,0,0,N/A,2,1,0,3,2006,3,282500
1547,67,528445060,20,4,73.0,8987,2,2,3,1,2,3,2,15,5,5,3,1,8,5,2005,2006,2,1,1,2,5,226.0,Gd,TA,6,Gd,TA,2,Unf,0.0,Unf,0.0,1595.0,1595.0,5,Ex,1,3,1595,0,0,1595,0.0,0.0,2,0,2,1,Gd,6,3,1,Gd,6,2005.0,RFn,3.0,880.0,TA,TA,1,144,0,0,0,0,0,N/A,2,1,0,5,2010,3,221500
1548,2227,909452102,20,4,0.0,17871,2,2,4,1,2,3,2,4,5,5,3,1,4,5,1995,1996,2,1,1,2,3,0.0,TA,TA,6,Gd,TA,5,Unf,0.0,Unf,0.0,1680.0,1680.0,5,Gd,1,3,1680,0,0,1680,0.0,0.0,2,0,4,1,Gd,7,3,0,N/A,6,1996.0,Unf,2.0,628.0,TA,TA,1,152,0,0,0,0,0,N/A,2,1,0,6,2007,3,170000
1549,669,535402270,20,4,77.0,11500,2,2,2,1,2,3,2,8,5,5,3,1,6,4,1967,1967,2,1,11,10,3,0.0,Fa,TA,1,TA,Fa,5,BLQ,872.0,Rec,60.0,108.0,1040.0,5,Gd,1,3,1040,0,0,1040,1.0,0.0,1,0,3,1,TA,6,2,1,Po,6,1967.0,RFn,2.0,480.0,TA,TA,1,0,0,156,0,0,0,N/A,5,1,0,5,2009,3,163000
1550,1772,528364110,60,4,65.0,12257,2,2,2,1,2,3,2,3,5,5,3,2,8,5,1995,1995,2,1,1,2,5,513.0,Gd,TA,6,Gd,TA,4,LwQ,56.0,ALQ,64.0,1198.0,1318.0,5,Ex,1,3,1328,1203,0,2531,0.0,0.0,2,1,4,1,Gd,9,3,1,TA,6,1995.0,RFn,3.0,752.0,TA,TA,1,222,98,0,0,0,0,N/A,2,1,0,11,2007,3,290000
1551,1775,528376010,60,4,82.0,9044,2,2,2,1,2,3,2,3,5,5,3,2,8,5,1996,1997,2,1,1,2,5,526.0,Gd,Gd,6,Gd,TA,5,GLQ,1225.0,Unf,0.0,100.0,1325.0,5,Ex,1,3,1335,1203,0,2538,0.0,0.0,2,1,4,1,Gd,8,3,1,TA,6,1996.0,RFn,3.0,933.0,TA,TA,1,198,92,0,0,0,0,N/A,2,1,0,5,2007,3,330000
1552,403,527450280,160,6,21.0,1680,2,2,3,1,2,3,2,11,5,5,1,2,6,5,1973,1973,2,1,11,10,5,504.0,TA,TA,1,TA,TA,5,BLQ,254.0,Unf,0.0,229.0,483.0,5,TA,1,3,483,504,0,987,1.0,0.0,1,1,2,1,TA,5,3,0,N/A,5,1973.0,Unf,1.0,264.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,7,2009,3,111000
1553,2792,907254050,60,4,45.0,9468,2,2,4,1,2,1,2,17,5,5,3,2,6,5,1999,1999,2,1,1,2,5,148.0,TA,TA,6,Gd,TA,3,GLQ,639.0,Unf,0.0,201.0,840.0,5,Ex,1,3,840,915,0,1755,1.0,0.0,2,1,3,1,TA,7,3,1,TA,6,1999.0,RFn,2.0,530.0,TA,TA,1,176,73,0,0,0,0,N/A,2,1,0,8,2006,3,214000
1554,1247,535302130,20,4,102.0,9373,2,2,2,1,2,2,2,8,5,5,3,1,5,6,1953,1953,2,1,9,8,5,84.0,TA,TA,1,TA,TA,5,Rec,500.0,LwQ,196.0,456.0,1152.0,5,TA,1,3,1152,0,0,1152,0.0,0.0,1,1,3,1,TA,6,3,0,N/A,5,1971.0,Unf,2.0,636.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,5,2008,3,137500
1555,384,527364030,60,5,70.0,7000,2,2,3,1,2,3,2,15,5,5,3,2,7,5,2003,2003,2,1,12,14,3,0.0,Gd,TA,6,Gd,TA,3,GLQ,622.0,Unf,0.0,304.0,926.0,5,Ex,1,3,1016,868,0,1884,1.0,0.0,2,1,3,1,Ex,7,3,1,Ex,6,2003.0,RFn,2.0,581.0,TA,TA,1,0,35,0,0,0,0,N/A,2,1,0,6,2009,3,240900
1556,91,533130020,60,4,107.0,10186,2,2,2,1,2,3,2,3,5,5,3,2,7,5,1992,1992,2,1,11,10,3,0.0,Gd,TA,6,Gd,TA,5,GLQ,674.0,Unf,0.0,76.0,750.0,5,Ex,1,3,1061,862,0,1923,1.0,0.0,2,1,3,1,Gd,8,3,1,TA,6,1992.0,RFn,2.0,564.0,TA,TA,1,240,39,0,0,0,0,N/A,2,1,0,6,2010,3,190000
1557,863,907250070,20,4,90.0,11664,2,2,3,1,2,2,2,17,5,5,3,1,7,5,2002,2002,1,1,1,2,3,0.0,Gd,TA,6,Gd,TA,4,GLQ,1234.0,Unf,0.0,335.0,1569.0,5,Ex,1,3,1611,0,0,1611,1.0,0.0,2,0,3,1,Gd,6,3,0,N/A,6,2002.0,RFn,3.0,1231.0,TA,TA,1,262,93,0,0,0,0,N/A,2,1,0,9,2009,3,250000
1558,1857,533252130,20,4,90.0,10768,2,2,2,1,2,2,2,18,5,5,3,1,5,8,1976,2004,2,1,2,1,3,0.0,Gd,Gd,1,Gd,TA,1,ALQ,1157.0,Unf,0.0,280.0,1437.0,5,TA,1,3,1437,0,0,1437,1.0,0.0,2,0,3,1,Gd,6,3,1,Fa,6,1976.0,RFn,2.0,528.0,TA,TA,1,0,21,0,0,180,0,N/A,2,1,0,7,2007,3,218000
1559,1870,534151180,60,4,78.0,10530,2,2,3,1,2,3,2,7,5,5,3,2,7,6,1993,1993,2,1,9,8,5,194.0,Gd,TA,6,Gd,TA,5,GLQ,819.0,Unf,0.0,329.0,1148.0,5,Ex,1,3,1091,984,0,2075,1.0,0.0,2,1,3,1,Gd,8,3,1,Gd,6,1993.0,Unf,2.0,473.0,TA,TA,1,235,86,0,0,0,0,N/A,2,1,0,8,2007,3,255000
1560,2318,527108020,20,4,50.0,14859,2,2,2,3,2,1,2,2,5,5,3,1,7,5,2006,2006,1,1,1,2,5,27.0,Gd,TA,6,Gd,TA,5,Unf,0.0,Unf,0.0,1670.0,1670.0,5,Ex,1,3,1670,0,0,1670,0.0,0.0,2,0,3,1,Gd,7,3,1,Gd,6,2006.0,RFn,3.0,690.0,TA,TA,1,144,60,0,0,0,0,N/A,2,1,0,8,2006,1,240000
1561,2100,906378150,20,4,93.0,10481,2,2,2,1,2,3,2,17,5,5,3,1,8,5,2006,2007,1,1,12,14,3,0.0,Gd,TA,6,Gd,TA,4,Unf,0.0,Unf,0.0,2140.0,2140.0,5,Ex,1,3,2140,0,0,2140,0.0,0.0,2,1,3,1,Gd,8,3,0,N/A,6,2006.0,Fin,3.0,894.0,TA,TA,1,136,32,0,0,0,0,N/A,2,1,0,6,2007,1,360000
1562,1213,534403080,80,4,85.0,9350,2,2,3,1,2,3,2,8,5,5,3,3,5,8,1965,1999,2,1,15,15,3,0.0,TA,Gd,6,TA,TA,1,ALQ,633.0,Unf,0.0,586.0,1219.0,5,Gd,1,3,1265,0,0,1265,0.0,1.0,2,0,3,1,Gd,6,3,1,Gd,6,1965.0,RFn,2.0,502.0,TA,TA,1,0,92,0,96,0,0,N/A,5,1,0,10,2008,3,179900
1563,2046,904101070,50,4,138.0,18030,2,2,2,2,2,3,2,10,5,5,3,5,5,6,1946,1994,2,1,9,8,3,0.0,TA,TA,1,TA,TA,5,Rec,152.0,BLQ,469.0,977.0,1598.0,5,TA,1,3,1636,971,479,3086,0.0,0.0,3,0,3,1,Ex,12,8,1,Gd,1,0.0,N/A,0.0,0.0,N/A,N/A,1,122,0,0,0,0,0,N/A,5,1,0,3,2007,3,200500
1564,710,902205030,50,6,50.0,5925,2,2,3,1,2,3,2,19,5,5,3,5,3,6,1910,1950,2,1,1,2,3,0.0,TA,TA,2,TA,TA,5,Unf,0.0,Unf,0.0,600.0,600.0,4,Fa,2,3,600,368,0,968,0.0,0.0,1,0,2,1,TA,6,3,0,N/A,1,0.0,N/A,0.0,0.0,N/A,N/A,1,0,0,0,0,0,0,N/A,1,1,0,5,2009,3,37900
1565,2268,916455050,20,4,0.0,6718,2,2,2,1,2,3,2,21,5,5,3,1,8,5,2001,2001,2,1,1,2,5,86.0,Gd,TA,6,Ex,TA,3,GLQ,250.0,Unf,0.0,1017.0,1267.0,5,Ex,1,3,1312,0,0,1312,0.0,0.0,2,0,2,1,Gd,5,3,0,N/A,6,2001.0,Unf,2.0,471.0,TA,TA,1,256,28,0,0,0,0,N/A,2,1,0,1,2007,3,180500
1566,816,906230010,90,4,0.0,11855,2,2,3,1,2,3,2,16,5,5,4,2,7,5,2000,2000,1,1,1,2,5,23.0,TA,TA,6,Ex,TA,5,GLQ,820.0,Unf,0.0,348.0,1168.0,5,Ex,1,3,1168,1619,0,2787,2.0,0.0,4,2,6,2,TA,8,3,2,TA,4,2000.0,Fin,4.0,820.0,TA,TA,1,312,0,0,0,0,0,N/A,2,1,0,10,2009,3,269500
1567,1616,527105140,60,4,0.0,12394,2,2,2,1,2,2,2,2,5,5,3,2,7,5,2003,2003,2,1,1,2,3,0.0,Gd,TA,6,Gd,TA,1,Unf,0.0,Unf,0.0,847.0,847.0,5,Ex,1,3,847,886,0,1733,0.0,0.0,2,1,3,1,Gd,7,3,1,Gd,4,2003.0,Fin,2.0,433.0,TA,TA,1,100,48,0,0,0,0,N/A,2,1,0,10,2007,3,225000
1568,2233,910200110,50,6,50.0,7000,2,2,3,1,2,2,2,28,5,5,3,5,6,7,1940,1950,2,1,6,6,3,0.0,TA,TA,2,TA,TA,5,ALQ,375.0,Unf,0.0,345.0,720.0,5,Gd,1,5,720,495,0,1215,0.0,0.0,1,0,3,1,Gd,6,3,0,N/A,5,1965.0,Fin,2.0,720.0,TA,TA,1,0,0,30,0,0,0,N/A,5,1,0,5,2007,3,141000
1569,439,528120030,20,4,87.0,10367,2,2,2,1,2,3,2,23,5,5,3,1,9,5,2008,2008,1,1,1,2,4,284.0,Ex,TA,6,Ex,TA,3,GLQ,1015.0,Unf,0.0,724.0,1739.0,5,Ex,1,3,1743,0,0,1743,1.0,0.0,2,0,3,1,Ex,8,3,1,Gd,6,2008.0,RFn,3.0,927.0,TA,TA,1,168,45,0,0,0,0,N/A,2,1,0,6,2009,5,335000
1570,260,907200280,20,4,38.0,15240,2,2,2,1,2,5,2,17,5,5,3,1,5,8,1977,2004,2,1,12,14,3,0.0,Gd,Gd,1,Gd,TA,5,GLQ,198.0,Rec,688.0,140.0,1026.0,5,Ex,1,3,1026,0,0,1026,1.0,0.0,1,1,3,1,TA,5,3,0,N/A,6,1977.0,Unf,1.0,308.0,TA,TA,1,316,85,0,0,0,0,N/A,5,1,0,6,2010,3,150000
1571,2523,533350050,20,4,68.0,50271,2,2,2,4,2,3,2,18,5,5,3,1,9,5,1981,1987,2,6,7,12,3,0.0,Gd,TA,1,Ex,TA,1,GLQ,1810.0,Unf,0.0,32.0,1842.0,5,Gd,1,3,1842,0,0,1842,2.0,0.0,0,1,0,1,Gd,5,3,1,Gd,6,1981.0,Fin,3.0,894.0,TA,TA,1,857,72,0,0,0,0,N/A,2,1,0,11,2006,3,385000
1572,627,535125090,60,4,85.0,13600,2,2,3,1,2,3,2,8,5,5,3,2,7,6,1965,1990,2,1,11,10,5,176.0,TA,TA,1,TA,TA,5,BLQ,454.0,Unf,0.0,314.0,768.0,5,TA,1,3,1186,800,0,1986,0.0,0.0,2,1,3,1,TA,7,3,3,Fa,6,1965.0,Unf,2.0,486.0,TA,TA,1,0,42,0,0,189,0,N/A,2,1,0,10,2009,3,205000
1573,251,906380190,20,4,64.0,6762,2,2,3,1,2,3,2,17,5,5,3,1,7,5,2006,2006,2,1,1,2,4,24.0,Gd,TA,6,Gd,TA,4,GLQ,686.0,Unf,0.0,501.0,1187.0,5,Ex,1,3,1208,0,0,1208,1.0,0.0,2,0,2,1,Gd,6,3,0,N/A,6,2006.0,RFn,2.0,632.0,TA,TA,1,105,61,0,0,0,0,N/A,2,1,0,2,2010,3,206000
1574,2163,907414060,20,4,63.0,8500,2,2,3,1,2,5,2,17,5,5,3,1,7,5,2004,2004,2,1,1,2,5,106.0,Gd,TA,6,Gd,TA,4,Unf,0.0,Unf,0.0,1422.0,1422.0,5,Ex,1,3,1422,0,0,1422,0.0,0.0,2,0,3,1,Gd,7,3,0,N/A,6,2004.0,RFn,2.0,626.0,TA,TA,1,192,60,0,0,0,0,N/A,2,1,0,11,2007,3,179600
1575,2819,908102330,20,4,67.0,8877,2,2,3,1,2,3,2,6,5,5,3,1,4,5,1951,1951,2,1,6,6,3,0.0,TA,TA,1,Fa,Fa,5,LwQ,836.0,Unf,0.0,0.0,836.0,5,TA,1,2,1220,0,0,1220,0.0,0.0,1,0,2,1,TA,6,3,0,N/A,5,1951.0,Unf,2.0,396.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,4,2006,9,102000
1576,1025,527326130,20,4,0.0,15611,2,2,2,1,2,2,2,7,5,5,3,1,5,6,1977,1977,2,1,1,2,3,0.0,TA,TA,6,Gd,TA,4,ALQ,767.0,LwQ,93.0,266.0,1126.0,5,TA,1,3,1126,0,0,1126,0.0,1.0,2,0,3,1,Ex,6,3,0,N/A,6,1977.0,RFn,2.0,540.0,TA,TA,1,180,0,0,0,0,0,N/A,2,1,0,3,2008,3,175000
1577,2592,535327210,20,4,70.0,13300,2,2,3,1,2,3,2,8,5,5,3,1,5,5,1956,2001,1,1,6,2,3,0.0,TA,TA,1,TA,TA,5,Rec,494.0,Unf,0.0,521.0,1015.0,5,Gd,1,3,1384,0,0,1384,1.0,0.0,1,0,2,1,TA,6,2,0,N/A,6,2001.0,Unf,2.0,896.0,TA,TA,1,75,0,0,323,0,0,N/A,2,3,400,6,2006,3,159000
1578,1491,908103280,20,4,65.0,6500,2,2,3,1,2,3,2,6,5,5,3,1,6,6,1976,1976,1,1,11,1,5,84.0,TA,TA,1,TA,Ex,5,BLQ,1033.0,Unf,0.0,94.0,1127.0,5,TA,1,3,1127,0,0,1127,0.0,1.0,1,1,3,1,TA,6,3,1,Po,5,1991.0,Unf,2.0,480.0,TA,TA,1,0,0,138,0,0,0,N/A,2,1,0,5,2008,3,135000
1579,2742,905452140,50,4,75.0,9525,2,2,3,1,2,3,2,6,5,5,3,5,6,4,1954,1972,2,1,6,6,3,0.0,TA,TA,1,TA,Fa,5,Rec,444.0,Unf,0.0,550.0,994.0,5,Gd,1,3,1216,639,0,1855,0.0,0.0,2,0,4,1,TA,7,3,0,N/A,6,1954.0,Unf,1.0,325.0,TA,TA,1,182,0,0,0,0,0,N/A,2,1,0,10,2006,3,136900
1580,2497,532378160,20,4,65.0,6993,2,2,3,1,2,3,2,12,8,5,3,1,5,7,1961,1994,2,1,11,1,3,0.0,TA,TA,1,TA,TA,5,BLQ,465.0,Unf,0.0,447.0,912.0,5,TA,1,3,1236,0,0,1236,0.0,0.0,1,0,3,1,TA,6,3,1,TA,6,1961.0,Unf,1.0,288.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,6,2006,3,135000
1581,495,528315090,60,4,82.0,9430,2,2,3,1,2,3,2,3,5,5,3,2,8,5,1999,1999,2,1,1,2,5,673.0,Gd,TA,6,Gd,TA,3,GLQ,1163.0,Unf,0.0,89.0,1252.0,5,Ex,1,3,1268,1097,0,2365,1.0,0.0,2,1,3,1,Gd,8,3,1,Gd,6,1999.0,RFn,3.0,856.0,TA,TA,1,0,128,0,0,180,0,N/A,2,1,0,7,2009,3,337000
1582,2528,534128210,60,4,0.0,11029,2,2,2,1,2,2,2,7,2,5,3,2,6,7,1968,1984,2,1,11,10,5,220.0,TA,TA,1,TA,TA,3,BLQ,619.0,Unf,0.0,435.0,1054.0,5,TA,1,3,1512,1142,0,2654,1.0,0.0,2,1,4,1,Gd,9,3,1,Gd,6,1968.0,Unf,2.0,619.0,TA,TA,1,0,65,0,0,222,0,N/A,2,1,0,8,2006,3,250000
1583,1033,527380240,60,4,0.0,14311,2,2,2,1,2,4,2,7,5,5,3,2,8,5,1996,1996,2,1,1,2,5,402.0,Gd,TA,6,Gd,TA,5,GLQ,1023.0,Unf,0.0,213.0,1236.0,5,Ex,1,3,1236,1104,0,2340,1.0,0.0,2,1,4,1,Gd,9,3,1,Gd,6,1996.0,RFn,3.0,787.0,TA,TA,1,192,180,218,0,0,0,N/A,3,1,0,6,2008,3,306000
1584,764,904301070,90,4,60.0,10800,2,2,3,1,2,3,2,6,5,5,4,1,5,5,1987,1988,2,1,2,1,3,0.0,TA,Gd,1,Gd,Gd,1,GLQ,1200.0,Unf,0.0,0.0,1200.0,5,TA,1,3,1200,0,0,1200,3.0,0.0,3,0,3,1,TA,5,3,0,N/A,1,0.0,N/A,0.0,0.0,N/A,N/A,1,120,0,0,0,0,0,N/A,2,1,0,3,2009,3,179000
1585,1165,533212150,160,5,34.0,3604,2,3,3,1,2,2,2,15,5,5,2,2,7,5,2007,2007,2,1,1,2,3,0.0,Gd,TA,6,Gd,TA,5,Unf,0.0,Unf,0.0,689.0,689.0,5,Ex,1,3,703,689,0,1392,0.0,0.0,2,0,2,1,Gd,5,3,0,N/A,5,2007.0,Unf,2.0,540.0,TA,TA,1,0,102,0,0,0,0,N/A,2,1,0,2,2008,3,146000
1586,2037,903457040,50,6,60.0,10320,2,1,3,1,2,3,2,28,5,5,3,5,6,5,1915,1950,2,1,9,8,3,0.0,TA,TA,1,TA,Fa,5,LwQ,375.0,Unf,0.0,763.0,1138.0,5,Gd,1,3,1138,1042,0,2180,0.0,0.0,1,1,3,1,TA,7,3,1,Gd,5,2006.0,Unf,2.0,720.0,TA,TA,2,0,0,170,0,0,0,N/A,2,1,0,5,2007,3,161000
1587,113,534152050,20,4,0.0,10603,2,2,2,1,2,3,2,7,5,5,3,1,6,7,1977,2001,2,1,2,1,5,28.0,TA,TA,6,TA,TA,3,ALQ,1200.0,Unf,0.0,410.0,1610.0,5,Gd,1,3,1610,0,0,1610,1.0,0.0,2,0,3,1,Gd,6,3,2,TA,6,1977.0,RFn,2.0,480.0,TA,TA,1,168,68,0,0,0,0,N/A,2,1,0,2,2010,3,205000
1588,1572,916226030,120,4,42.0,4084,2,2,2,1,2,3,2,21,5,5,2,1,7,6,1986,1986,2,1,1,2,5,340.0,Gd,TA,1,Gd,TA,4,GLQ,893.0,Unf,0.0,384.0,1277.0,5,Gd,1,3,1501,0,0,1501,1.0,0.0,2,0,2,1,Gd,6,3,1,TA,6,1986.0,Fin,2.0,512.0,TA,TA,1,240,0,0,0,0,0,N/A,2,1,0,7,2008,3,241500
1589,2052,905101200,20,4,61.0,7943,2,2,3,1,2,3,2,12,8,5,3,1,4,5,1961,1961,2,1,1,2,2,192.0,TA,Fa,1,TA,TA,3,Rec,903.0,Unf,0.0,126.0,1029.0,5,Gd,1,3,1029,0,0,1029,1.0,0.0,1,0,3,1,TA,5,3,0,N/A,6,1961.0,Unf,1.0,261.0,TA,TA,1,64,0,39,0,0,0,N/A,2,1,0,4,2007,3,118500
1590,2702,904101040,80,4,92.0,6930,2,2,2,1,2,3,2,10,5,5,3,3,5,4,1958,1958,1,1,6,7,5,120.0,TA,TA,1,TA,TA,4,BLQ,300.0,Rec,294.0,468.0,1062.0,5,Ex,1,2,1352,0,0,1352,0.0,1.0,1,0,3,1,Gd,6,5,0,N/A,4,1958.0,Unf,1.0,288.0,TA,TA,1,168,0,294,0,0,0,N/A,2,1,0,7,2006,3,130000
1591,1981,902128160,30,6,60.0,7200,2,2,3,1,2,3,2,19,5,5,3,1,5,8,1940,1950,2,1,1,2,4,279.0,TA,TA,1,TA,TA,5,Unf,0.0,Unf,0.0,808.0,808.0,5,Ex,1,3,1072,0,0,1072,0.0,0.0,1,0,2,1,TA,5,3,2,Gd,5,1940.0,Unf,2.0,379.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,5,2007,3,130000
1592,2335,527214060,60,4,82.0,16052,2,2,2,1,2,1,2,20,5,5,3,2,10,5,2006,2006,1,1,1,2,4,734.0,Ex,TA,6,Ex,TA,5,GLQ,1206.0,Unf,0.0,644.0,1850.0,5,Ex,1,3,1850,848,0,2698,1.0,0.0,2,1,4,1,Ex,11,3,1,Gd,6,2006.0,RFn,3.0,736.0,TA,TA,1,250,0,0,0,0,0,N/A,2,1,0,7,2006,1,535000
1593,563,532378180,20,4,65.0,7150,2,2,3,1,2,3,2,12,8,5,3,1,5,6,1962,1962,2,1,1,2,5,60.0,TA,TA,1,TA,TA,5,LwQ,140.0,BLQ,590.0,182.0,912.0,5,Gd,1,3,912,0,0,912,0.0,1.0,1,0,3,1,TA,6,3,0,N/A,6,1962.0,Unf,1.0,252.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,10,2009,3,123000
1594,1502,908201110,90,4,65.0,6012,2,2,3,1,2,2,2,6,5,5,4,1,4,5,1955,1955,2,1,10,1,3,0.0,TA,Fa,6,N/A,N/A,2,N/A,0.0,N/A,0.0,0.0,0.0,5,TA,2,3,1152,0,0,1152,0.0,0.0,2,0,2,2,TA,6,3,0,N/A,1,0.0,N/A,0.0,0.0,N/A,N/A,2,0,0,0,0,0,0,N/A,2,1,0,6,2008,3,82000
1595,1310,902300260,75,6,53.0,5350,2,2,3,1,2,2,2,19,1,5,3,2,7,8,1920,1965,2,1,6,12,3,0.0,TA,TA,2,TA,TA,5,BLQ,116.0,Unf,0.0,508.0,624.0,5,Ex,1,3,730,720,0,1450,0.0,0.0,1,0,3,1,TA,7,3,0,N/A,5,1935.0,Unf,1.0,288.0,TA,TA,1,0,192,0,0,0,0,N/A,5,1,0,3,2008,3,132000
1596,2598,535376100,30,4,60.0,5400,2,2,3,1,2,2,3,19,5,5,3,1,5,6,1921,1968,2,1,9,8,3,0.0,TA,TA,2,TA,TA,5,Unf,0.0,Unf,0.0,1073.0,1073.0,5,Ex,1,3,1073,0,0,1073,0.0,0.0,1,0,2,1,TA,4,3,0,N/A,5,1968.0,Unf,1.0,326.0,TA,TA,1,0,0,112,0,0,0,N/A,2,1,0,12,2006,3,108480
1597,2715,905107220,20,4,0.0,9535,2,2,2,1,2,3,2,12,5,5,3,1,5,5,1967,1967,2,1,11,10,5,450.0,TA,TA,1,TA,TA,5,BLQ,194.0,LwQ,982.0,0.0,1176.0,5,TA,1,3,1458,0,0,1458,1.0,0.0,1,1,3,1,TA,7,3,1,TA,6,1967.0,Unf,2.0,512.0,TA,TA,1,284,0,0,0,0,0,N/A,5,1,0,7,2006,3,165000
1598,1810,531376060,20,4,65.0,7441,2,2,2,1,2,3,2,16,5,5,3,1,7,5,2006,2006,2,1,1,2,5,170.0,Gd,TA,6,Gd,TA,5,Unf,0.0,Unf,0.0,1461.0,1461.0,5,Ex,1,3,1486,0,0,1486,0.0,0.0,2,0,3,1,Gd,7,3,0,N/A,6,2006.0,RFn,2.0,566.0,TA,TA,1,0,32,0,0,0,0,N/A,2,1,0,6,2007,3,181000
1599,778,905200260,80,4,88.0,15400,2,2,3,1,2,3,2,12,5,5,3,3,5,5,1961,1961,1,1,11,10,3,0.0,TA,TA,1,TA,Gd,5,Unf,0.0,Unf,0.0,552.0,552.0,5,TA,1,3,904,611,259,1774,0.0,0.0,2,0,4,1,TA,8,3,1,TA,6,1961.0,Unf,1.0,384.0,TA,TA,1,290,40,0,0,0,0,N/A,2,1,0,7,2009,3,165000
1600,339,924100050,50,4,68.0,10544,2,2,2,1,2,3,1,26,5,5,3,5,5,5,1969,1969,2,1,11,10,3,0.0,TA,TA,1,TA,TA,4,BLQ,476.0,Unf,0.0,388.0,864.0,5,TA,1,3,864,615,0,1479,0.0,0.0,2,0,5,1,TA,8,3,0,N/A,6,1969.0,Fin,1.0,275.0,TA,TA,1,287,0,280,0,0,0,N/A,2,1,0,4,2010,3,161000
1601,2460,528445010,20,4,85.0,10936,2,2,3,1,2,2,2,15,8,5,3,1,8,5,2006,2006,2,1,1,2,5,60.0,Gd,TA,6,Gd,TA,5,Unf,0.0,Unf,0.0,1504.0,1504.0,5,Ex,1,3,1504,0,0,1504,0.0,0.0,2,0,3,1,Gd,7,3,0,N/A,6,2006.0,Fin,2.0,510.0,TA,TA,1,144,0,0,0,0,0,N/A,2,1,0,9,2006,1,199000
1602,320,916455170,60,4,80.0,11316,2,2,3,1,2,2,2,21,5,5,3,2,7,5,2002,2003,2,1,1,2,5,44.0,Gd,TA,6,Gd,TA,5,GLQ,624.0,Unf,0.0,193.0,817.0,5,Ex,1,3,824,1070,0,1894,1.0,0.0,2,1,4,1,Gd,8,3,1,Gd,4,2002.0,Fin,2.0,510.0,TA,TA,1,0,40,0,0,0,0,N/A,2,1,0,2,2010,3,214900
1603,2461,528456200,20,5,72.0,8640,2,2,3,1,2,3,2,15,5,5,3,1,8,5,2006,2006,2,1,1,2,3,0.0,Gd,TA,6,Gd,TA,5,GLQ,24.0,Unf,0.0,1254.0,1278.0,5,Ex,1,3,1278,0,0,1278,0.0,0.0,2,0,2,1,Gd,5,3,0,N/A,6,2006.0,RFn,2.0,584.0,TA,TA,1,0,60,0,0,0,0,N/A,2,1,0,10,2006,1,198600
1604,2449,528348010,60,4,93.0,12090,2,2,3,1,2,2,2,3,5,5,3,2,8,5,1998,1998,1,1,1,2,5,650.0,Gd,TA,6,Gd,TA,5,Unf,0.0,Unf,0.0,1141.0,1141.0,5,Gd,1,3,1165,1098,0,2263,0.0,0.0,2,1,4,1,Gd,10,3,1,TA,4,1998.0,Fin,2.0,420.0,TA,TA,1,144,123,0,0,0,0,N/A,2,1,0,7,2006,3,258000
